resolution_time,event_number,issue_length,participant_number,entropy,project_name,core_issue,normal_issue,core_assign,core_label,core_subscribe,before_average_time,slice_average_time
274.7973734,4.821763602,13.4108818,4.127579737,1.268057558,elastic/kibana,1.141651032,0.263602251,0.459662289,7.274859287,1.140712946,187.7658646,226.319708
212.1526104,6.847389558,19.22088353,9.253012048,1.339169542,elastic/kibana,1.911646586,0.40562249,0.646586345,4.040160643,4.228915663,187.7658646,226.319708
270.8818898,5.897637795,20.04724409,4.503937008,1.399942895,elastic/kibana,1.212598425,0.31496063,0.881889764,4.291338583,1.133858268,187.7658646,226.319708
234.2994396,5.012009608,13.91353082,3.991192954,1.348151283,elastic/kibana,1.238590873,0.212970376,0.416333066,7.89111289,0.976781425,207.3877841,272.1435428
221.8365482,6.659898477,23.42436548,7.385786802,1.487486444,elastic/kibana,3.589847716,0.731979695,0.752284264,5.765482234,8.016243655,207.3877841,272.1435428
214.005305,7.098143236,19.32095491,8.379310345,1.448984553,elastic/kibana,1.055702918,1.339522546,0.594164456,4.907161804,3.442970822,207.3877841,272.1435428
152.1219512,7.219512195,15.01829268,3.073170732,1.702640214,elastic/kibana,0.908536585,0.262195122,1.365853659,3.87195122,0.463414634,207.3877841,272.1435428
151.0787402,6.74015748,18.66141732,4.858267717,1.590882363,elastic/kibana,1.637795276,0.433070866,1.165354331,5.244094488,1.251968504,207.3877841,272.1435428
196.679933,6.824046921,23.45999162,10.85043988,1.385008298,elastic/kibana,2.323418517,1.418516967,0.607457059,4.93045664,9.507750314,210.062549,228.8043868
151.4526462,5.866295265,16.88718663,5.291086351,1.486947914,elastic/kibana,1.805013928,0.54178273,0.688022284,6.984679666,1.945682451,210.062549,228.8043868
173.573963,6.838330835,23.31509245,11.36231884,1.299083702,elastic/kibana,1.921789105,1.423538231,0.637181409,5.24037981,9.699150425,205.3959528,186.2215781
154.7067669,4.988721805,13.93609023,3.466165414,1.229915598,elastic/kibana,6.439849624,0.394736842,0.278195489,2.003759398,0.87593985,205.3959528,186.2215781
211.2315959,6.914024718,25.33154218,12.93229447,1.280486533,elastic/kibana,1.840677055,1.520687802,0.584900591,5.396023643,11.15018807,198.4000298,172.3980787
89.98422713,5.826498423,11.24921136,4.52681388,1.302217839,elastic/kibana,2.889589905,1.176656151,0.170347003,2.239747634,1.662460568,198.4000298,172.3980787
149.1241379,5.3,9.817241379,4.917241379,1.273026146,elastic/kibana,1.879310345,1.282758621,0.262068966,1.972413793,1.889655172,198.9540753,201.7155236
236.4820272,7.306318375,27.97968296,13.62781871,1.332188108,elastic/kibana,2.218352311,1.55793704,0.700826077,5.813351194,11.58696138,198.9540753,201.7155236
198.6086957,4.808695652,7.313043478,2.669565217,1.569175088,elastic/kibana,0.782608696,0.182608696,0.904347826,1.730434783,0.226086957,198.9540753,201.7155236
219.0088076,7.522583559,27.25158085,13.42366757,1.358075557,elastic/kibana,2.031391147,1.542908762,0.798328817,5.524390244,11.2899729,204.2406898,231.1698469
159.7910156,5.087890625,8.94140625,4.111328125,1.172595939,elastic/kibana,2.328125,0.97265625,0.181640625,1.923828125,1.30859375,204.2406898,231.1698469
199.1306557,7.490200823,27.4720542,14.81079119,1.380650597,elastic/kibana,2.555770627,1.601742076,0.602225986,3.67505444,11.87539318,205.4948814,212.8712551
271.8723107,7.251746298,24.12265996,10.50684549,1.30832653,elastic/kibana,1.305671975,1.168203409,0.737077396,7.232187762,8.234143616,205.4948814,212.8712551
189.5321564,7.024968474,25.96595208,12.91071879,1.228236902,elastic/kibana,1.944010088,1.481967213,0.514249685,5.233795712,12.11399748,210.560375,232.8887448
353.9788732,7.681338028,26.04577465,8.927816901,1.371543856,elastic/kibana,1.572183099,1.11443662,0.802816901,10.25352113,5.835387324,210.560375,232.8887448
193.8686869,7.685086156,30.42424242,17.9221628,1.353887999,elastic/kibana,1.755793226,1.705882353,0.834818776,4.673796791,11.51158645,210.560375,232.8887448
231.3690773,8.034912718,27.42892768,9.201995012,1.548815361,elastic/kibana,6.49127182,1.603491272,0.628428928,4.718204489,6.613466334,210.560375,232.8887448
164.6751912,7.117590822,26.72394837,13.3001912,1.233422633,elastic/kibana,2.11209369,1.564292543,0.578393881,5.269359465,12.49378585,211.7834775,218.8830898
150.3542601,7.564461883,31.00784753,18.46804933,1.364096945,elastic/kibana,2.278026906,1.841928251,0.711883408,4.790919283,10.76513453,211.7834775,218.8830898
284.4022346,7.586592179,25.76163873,8.625698324,1.424912486,elastic/kibana,2.112662942,1.090316574,0.806331471,9.67132216,5.544692737,211.7834775,218.8830898
163.9757651,7.257418052,27.62327171,13.40142924,1.334184205,elastic/kibana,2.091968308,1.391020662,0.74522293,5.940500233,11.20164673,207.6946883,164.6751912
173.9816654,5.411000764,20.5355233,5.372803667,1.433373476,elastic/kibana,3.018334607,0.347593583,1.620320856,8.203972498,3.240641711,207.6946883,164.6751912
208.4814416,7.098977945,27.46422808,10.54061323,1.257440644,elastic/kibana,1.714900484,1.06401291,0.793975256,11.1457773,7.479827864,202.5823427,165.6666667
102.67055,6.838255215,24.80032512,12.85369818,1.197786718,elastic/kibana,1.976971011,1.364128962,0.501219182,4.620428068,12.15578434,202.5823427,165.6666667
162.2906977,8.348837209,38.57122093,11.69040698,1.597624502,elastic/kibana,7.251453488,1.627906977,1.719476744,6.311046512,12.61918605,202.5823427,165.6666667
119.9244829,7.728234728,23.03367003,12.72390572,1.360375411,elastic/kibana,1.318422318,1.373256373,0.564694565,4.334776335,8.157287157,202.5823427,165.6666667
116.1655012,9.205128205,38.24009324,13.9020979,1.491685385,elastic/kibana,5.855477855,1.536130536,1.242424242,5.482517483,14.997669,194.8406023,135.5660695
85.8489011,7.184065934,27.37087912,9.365384615,1.307198999,elastic/kibana,1.538461538,0.739010989,2.178571429,12.42032967,3.901098901,194.8406023,135.5660695
142.1811847,8.045296167,36.19512195,13.15679443,1.375029009,elastic/kibana,10.65853659,1.195121951,0.567944251,9.567944251,7.222996516,194.8406023,135.5660695
96.08932238,7.311088296,23.09034908,13.04004107,1.324126331,elastic/kibana,1.211498973,1.3275154,0.661190965,4.784394251,8.739219713,194.8406023,135.5660695
168.4176611,6.773866348,27.93377088,11.93019093,1.146376343,elastic/kibana,1.347852029,1.185560859,0.433770883,11.81801909,8.90274463,194.8406023,135.5660695
85.41455696,7.265822785,33.7721519,15.39240506,1.426907984,elastic/kibana,2.759493671,2.857594937,0.756329114,5.506329114,9.57278481,194.8406023,135.5660695
2.969465649,4.290076336,6.908396947,2.977099237,0.940493347,elastic/kibana,2.160305344,0.091603053,0.007633588,1.801526718,0.015267176,194.8406023,135.5660695
72.33179887,6.983711048,25.38774788,14.07577904,1.183569263,elastic/kibana,1.488314448,1.366501416,0.561968839,4.780453258,12.82436261,194.8406023,135.5660695
60.61160651,6.975937721,26.51054494,13.7537155,1.293029108,elastic/kibana,1.903892427,1.349044586,0.651380042,6.01656051,11.56617127,186.8063091,102.2496847
84.33985582,6.614315139,24.37950566,9.478887745,1.343629571,elastic/kibana,1.565911432,0.84346035,0.889804325,10.52317199,5.409886715,186.8063091,102.2496847
39.3059126,4.547557841,14.74678663,4.507712082,1.320067292,elastic/kibana,1.33033419,0.213367609,0.449871465,7.915167095,1.354755784,174.4141971,65.72765627
42.6775872,6.895162844,26.57486992,13.52495664,1.250057567,elastic/kibana,2.081518597,1.261707458,0.653883214,6.135286182,12.01464637,174.4141971,65.72765627
51.7278481,7.520886076,26.25886076,13.50696203,1.452111291,elastic/kibana,1.597468354,1.40443038,0.901898734,5.703797468,8.437341772,174.4141971,65.72765627
18.77693762,4.833648393,13.14555766,4.119092628,1.452865824,elastic/kibana,1.342155009,0.223062382,0.689981096,6.139886578,1.228733459,164.1313121,44.22472506
17.45792625,6.560668137,25.43933186,14.30318311,1.224458187,elastic/kibana,1.6867318,1.30239521,0.50740624,5.326820044,11.91553735,164.1313121,44.22472506
6.833333333,3.33908046,4.643678161,2.293103448,0.910325944,elastic/kibana,0.149425287,0.270114943,0.011494253,1.091954023,0.068965517,164.1313121,44.22472506
0.372767857,5.40625,21.25446429,12.89955357,1.034628236,elastic/kibana,1.158482143,1.212053571,0.339285714,4.314732143,10.95535714,154.0430897,17.55941818
124.0825688,5.678899083,13.99082569,4.577981651,1.249541182,rust-lang/rust,1.935779817,0.706422018,0.110091743,0.798165138,0.733944954,328.1076923,234.9784173
128.2849462,6.204301075,13.41935484,4.424731183,1.597908837,rust-lang/rust,1.602150538,1.032258065,0.064516129,2.317204301,0.494623656,267.8401084,124.0825688
344.3214286,5.745535714,14.35267857,5.169642857,1.704476397,rust-lang/rust,3.339285714,2.120535714,0.089285714,2.464285714,1.861607143,267.8401084,124.0825688
361.0254237,6.474576271,18.90677966,5.516949153,1.665984572,rust-lang/rust,5.245762712,1.338983051,0.355932203,2.838983051,4.813559322,256.5109114,246.3146341
306.8508772,5.49122807,12.54385965,4.368421053,1.558888761,rust-lang/rust,2.359649123,0.464912281,0.149122807,4.526315789,0.649122807,256.5109114,246.3146341
414.1804511,7.473684211,23.73684211,6.969924812,1.660630668,rust-lang/rust,3.135338346,5.127819549,0.090225564,3.338345865,2.932330827,274.3857567,334.4051724
281.0891089,7.396039604,20.06930693,6.623762376,1.687624502,rust-lang/rust,4.821782178,1.524752475,0.287128713,2.742574257,4.910891089,274.3857567,334.4051724
441.4074074,5.333333333,13.35555556,5.118518519,1.568219406,rust-lang/rust,3.674074074,1.481481481,0.066666667,4.362962963,0.592592593,274.3857567,334.4051724
359.0266667,8.086666667,25.78666667,7.833333333,1.736043599,rust-lang/rust,4.16,5.306666667,0.166666667,2.533333333,3.58,304.6884058,387.7127371
274.5136612,4.918032787,7.912568306,4.579234973,1.48099367,rust-lang/rust,0.978142077,1.726775956,0,2.262295082,0.448087432,304.6884058,387.7127371
274.0733591,4.374517375,7.675675676,3.525096525,1.541057143,rust-lang/rust,1.903474903,0.498069498,0.096525097,2.725868726,0.092664093,304.6884058,387.7127371
180.0128755,6.660944206,14.54935622,4.871244635,1.599558034,rust-lang/rust,1.527896996,0.798283262,0.489270386,2.557939914,0.669527897,304.6884058,387.7127371
342.9040404,6.974747475,19.15656566,6.919191919,1.672268979,rust-lang/rust,4.318181818,1.267676768,0.303030303,3.247474747,4.878787879,304.6884058,387.7127371
306.3984962,5.977443609,14.28571429,6.458646617,1.611219157,rust-lang/rust,1.390977444,5.255639098,0.097744361,1.729323308,0.541353383,304.6884058,387.7127371
136.3964497,6.455621302,14.96449704,5.49704142,1.579276225,rust-lang/rust,0.970414201,1.343195266,0.094674556,2.153846154,0.26035503,304.6884058,387.7127371
414.5333333,6.383333333,13.78333333,6.241666667,1.712462379,rust-lang/rust,3.608333333,2.633333333,0.141666667,2.516666667,0.608333333,304.6884058,387.7127371
479.3986486,4.533783784,8.885135135,4.175675676,1.423986696,rust-lang/rust,2.101351351,0.851351351,0.047297297,3.304054054,0.283783784,289.8863717,275.750173
224.2116788,6.598540146,15.62043796,5.321167883,1.477376573,rust-lang/rust,1.328467153,1.153284672,0.248175182,2.248175182,0.890510949,289.8863717,275.750173
273.3457944,7.724299065,26.85046729,6.794392523,1.298941183,rust-lang/rust,3.481308411,1.836448598,0.028037383,4.546728972,1.420560748,296.0118971,356.7298246
337.9305556,7.326388889,25.00694444,8.152777778,1.541347581,rust-lang/rust,5.930555556,1.402777778,0.465277778,3.784722222,7.097222222,294.5526474,273.3457944
454.1848739,8.378151261,28.83193277,8.243697479,1.591559235,rust-lang/rust,4.588235294,4.714285714,0.067226891,4.344537815,4.193277311,294.5526474,273.3457944
528.0738255,5.865771812,17.2885906,6.469798658,1.441169676,rust-lang/rust,3.570469799,1.704697987,0.073825503,6.879194631,0.818791946,294.5526474,273.3457944
247.1217391,7.747826087,30.4173913,9.052173913,1.606324137,rust-lang/rust,5.939130435,3.226086957,0.460869565,3.530434783,8.443478261,310.622591,390.5323194
268.8666667,6.925925926,20.45925926,6.111111111,1.389952169,rust-lang/rust,2.844444444,1.207407407,0.259259259,3.437037037,1.385185185,310.622591,390.5323194
415.124183,7.581699346,24.88235294,7.483660131,1.66368048,rust-lang/rust,3.68627451,4.490196078,0.235294118,3.516339869,2.784313725,307.3763171,258.864
222.4042553,6.632978723,18.43085106,5.680851064,1.406471998,rust-lang/rust,1.925531915,1.132978723,0.14893617,3.191489362,0.95212766,307.3763171,258.864
384.4329897,7.108247423,24.5,7.891752577,1.57789079,rust-lang/rust,6.304123711,1.463917526,0.335051546,3.840206186,6.469072165,307.3763171,258.864
506.8502415,4.835748792,9.628019324,4.719806763,1.535453607,rust-lang/rust,1.579710145,2.149758454,0.009661836,2.695652174,0.314009662,307.3763171,258.864
93.17361111,6.1875,13.56944444,4.829861111,1.133806259,rust-lang/rust,0.545138889,0.847222222,0.03125,2.993055556,0.305555556,319.3794416,383.8598383
559.1584158,5.712871287,15.40594059,6.059405941,1.491205209,rust-lang/rust,3.534653465,0.356435644,0.138613861,4.97029703,2.524752475,319.3794416,383.8598383
343.8108108,7.378378378,27.66486486,9.081081081,1.544642785,rust-lang/rust,6.427027027,1.745945946,0.335135135,4.064864865,8.891891892,319.3794416,383.8598383
429.7809524,6.942857143,23.93333333,8.161904762,1.551339151,rust-lang/rust,2.6,6.371428571,0.00952381,4.123809524,1.295238095,319.3794416,383.8598383
279.4675325,8.415584416,30.75324675,7.961038961,1.536771239,rust-lang/rust,4.175324675,4.019480519,0.064935065,3.688311688,5.87012987,319.3794416,383.8598383
394.0763889,4.472222222,9.493055556,4.083333333,1.311800511,rust-lang/rust,1.104166667,0.597222222,0.034722222,4.3125,0.069444444,319.3794416,383.8598383
549.1011673,4.478599222,9.972762646,4.680933852,1.320918081,rust-lang/rust,1.529182879,1.015564202,0.011673152,4.575875486,0.591439689,315.8373357,282.2076831
392.9565217,7.855072464,25.37681159,7.231884058,1.665824573,rust-lang/rust,3.594202899,5.253623188,0.166666667,3.710144928,2.166666667,315.8373357,282.2076831
245.4605263,7.51754386,27.56140351,9.140350877,1.558210675,rust-lang/rust,4.815789474,2.157894737,0.289473684,4.021929825,8.745614035,315.8373357,282.2076831
408.3435115,6.748091603,16.30534351,6.732824427,1.486070663,rust-lang/rust,1.541984733,1.160305344,0.076335878,3.045801527,0.854961832,315.8373357,282.2076831
356.3956835,8.115107914,28.01438849,8.136690647,1.687267524,rust-lang/rust,4.575539568,4.892086331,0.287769784,3.18705036,5.258992806,326.1583837,403.3900482
393.8726592,7.325842697,25.37453184,8.25093633,1.589312214,rust-lang/rust,5.352059925,1.546816479,0.367041199,4.580524345,7.059925094,326.1583837,403.3900482
484.972973,6.662162162,18.74324324,6.364864865,1.60270274,rust-lang/rust,2.128378378,4.337837838,0.047297297,3.054054054,0.567567568,326.1583837,403.3900482
351.3240741,5.787037037,11.87962963,5.805555556,1.577250352,rust-lang/rust,0.990740741,3.055555556,0.027777778,2.472222222,0.185185185,326.1583837,403.3900482
271.8030303,7.181818182,20.30808081,6.353535354,1.458144018,rust-lang/rust,2.03030303,1.227272727,0.308080808,3.595959596,1.207070707,326.1583837,403.3900482
562.5558824,4.655882353,9.779411765,4.523529412,1.496094006,rust-lang/rust,1.605882353,1.238235294,0.035294118,4.188235294,0.441176471,326.1583837,403.3900482
318.8847737,6.683127572,16.76131687,6.234567901,1.593167052,rust-lang/rust,1.888888889,0.909465021,0.333333333,3.242798354,0.9218107,341.5804935,370.0453488
467.986911,4.573298429,10.68848168,4.418848168,1.478310068,rust-lang/rust,1.814136126,0.82460733,0.115183246,4.730366492,0.523560209,341.5804935,370.0453488
469.0802469,5.672839506,12.59259259,5.802469136,1.672595706,rust-lang/rust,1.37654321,3.320987654,0.043209877,2.654320988,0.543209877,341.5804935,370.0453488
321.0650155,7.133126935,27.78018576,9.27244582,1.566445134,rust-lang/rust,5.749226006,1.904024768,0.309597523,4.309597523,8.535603715,341.5804935,370.0453488
268.8678571,7.457142857,24.81428571,7.392857143,1.679775111,rust-lang/rust,3.114285714,4.578571429,0.110714286,3.603571429,2.6,341.5804935,370.0453488
325.4117647,8.102941176,32.59803922,10.7254902,1.574036109,rust-lang/rust,5.970588235,2.230392157,0.156862745,4.676470588,8.696078431,345.6075809,367.7971223
262.8253012,5.28313253,9.554216867,4.86746988,1.48627003,rust-lang/rust,1.704819277,0.975903614,0.042168675,2.662650602,0.180722892,345.6075809,367.7971223
482.4348739,4.042016807,8.649159664,3.735294118,1.406033273,rust-lang/rust,1.115546218,1.088235294,0.056722689,4.180672269,0.18907563,345.6075809,367.7971223
270.7583333,6.191666667,18.90416667,6.295833333,1.538974427,rust-lang/rust,3.925,1.808333333,0.258333333,4.475,5.066666667,345.6075809,367.7971223
332.5954693,7.161812298,22.29773463,7.294498382,1.652527405,rust-lang/rust,2.585760518,5.242718447,0.106796117,3.779935275,1.229773463,345.6075809,367.7971223
240.2903226,6.961290323,15.83225806,6.15483871,1.53299441,rust-lang/rust,0.987096774,1.793548387,0.064516129,3.283870968,0.8,345.6075809,367.7971223
323.8235294,6.93697479,20.47058824,6.256302521,1.467332889,rust-lang/rust,2.428571429,0.634453782,0.348739496,3.823529412,1.74789916,345.6075809,367.7971223
286.9534314,7.433823529,27.02205882,8.897058824,1.610110897,rust-lang/rust,4.977941176,1.909313725,0.274509804,4.779411765,7.651960784,345.9558919,347.7186801
304.6245487,6.747292419,17.29241877,5.971119134,1.470121437,rust-lang/rust,1.440433213,1.036101083,0.245487365,3.693140794,0.837545126,345.9558919,347.7186801
458.991404,7.11747851,24.42979943,7.979942693,1.630950934,rust-lang/rust,2.936962751,6.094555874,0.088825215,3.722063037,2.088825215,345.9558919,347.7186801
428.7758242,4.283516484,9.292307692,4.364835165,1.394021734,rust-lang/rust,0.786813187,1.542857143,0.010989011,4.147252747,0.356043956,345.9558919,347.7186801
351.3952381,5.45,13.34047619,5.080952381,1.51041151,rust-lang/rust,2.538095238,0.892857143,0.252380952,5.1,0.928571429,345.9558919,347.7186801
263.5727273,7.736363636,21.8,6.272727273,1.470052797,rust-lang/rust,1.372727273,2.090909091,0.009090909,3.518181818,0.963636364,345.9558919,347.7186801
267.6115702,7.79338843,23.71900826,7.79338843,1.418641515,rust-lang/rust,4.016528926,0.685950413,0.462809917,4.041322314,4.950413223,348.6653703,363.2085191
431.1452421,3.634390651,8.252086811,3.7278798,1.256900284,rust-lang/rust,0.948247078,0.719532554,0.063439065,4.587646077,0.190317195,348.6653703,363.2085191
324.7378641,5.996763754,13.77022654,5.249190939,1.407127314,rust-lang/rust,0.954692557,0.883495146,0.197411003,3.326860841,0.181229773,348.6653703,363.2085191
356.6037736,5.103773585,10.49528302,4.646226415,1.480371167,rust-lang/rust,2.141509434,1.566037736,0.04245283,3.58490566,0.58490566,348.6653703,363.2085191
325.5890411,6.630136986,16.5,4.890410959,1.550121749,rust-lang/rust,2.938356164,0.404109589,0.794520548,5.301369863,1.04109589,348.6653703,363.2085191
372.1879195,7.798657718,29.91946309,8.946308725,1.633643364,rust-lang/rust,4.040268456,4.979865772,0.291946309,4.570469799,3.570469799,348.6653703,363.2085191
376.0997506,7.019950125,28.46882793,9.965087282,1.543292001,rust-lang/rust,6.12967581,1.875311721,0.29925187,4.70074813,9.261845387,348.6653703,363.2085191
546.988764,5.655430712,16.52434457,6.805243446,1.514119885,rust-lang/rust,1.239700375,5.161048689,0.048689139,3.689138577,0.823970037,348.6653703,363.2085191
309.2041467,7.566188198,28.07814992,9.767145136,1.59751172,rust-lang/rust,5.03030303,1.68261563,0.424242424,5.025518341,8.3476874,355.3378263,375.9717969
426.1485993,4.314250914,9.816077954,4.366626066,1.446064277,rust-lang/rust,1.146163216,1.148599269,0.105968331,4.690621194,0.314250914,355.3378263,375.9717969
414.5932584,6.982022472,24.60898876,8.33258427,1.673221491,rust-lang/rust,3.294382022,5.649438202,0.238202247,3.775280899,2.480898876,355.3378263,375.9717969
427.2947368,7.042105263,19.32631579,6.773684211,1.732450073,rust-lang/rust,4.494736842,2.378947368,0.410526316,4.515789474,1.673684211,355.3378263,375.9717969
204.5303738,6.586448598,15.36682243,5.560747664,1.625119579,rust-lang/rust,1.609813084,0.801401869,0.301401869,3.425233645,0.607476636,355.3378263,375.9717969
421.6206897,7.92476489,28.74294671,8.667711599,1.717365712,rust-lang/rust,4.294670846,4.561128527,0.294670846,4.109717868,4.213166144,355.6033296,357.2114695
307.306962,6.591772152,26.71518987,10.25949367,1.414030163,rust-lang/rust,4.465189873,1.620253165,0.205696203,4.231012658,10.27531646,355.6033296,357.2114695
220.8621701,6.419354839,14.85043988,5.369501466,1.542390662,rust-lang/rust,1.061583578,0.976539589,0.351906158,3.255131965,0.346041056,355.6033296,357.2114695
497.5468998,4.087440382,9.151033386,4.147853736,1.406157698,rust-lang/rust,0.944356121,0.864864865,0.155802862,4.724960254,0.254372019,355.6033296,357.2114695
249.2333333,8.048148148,25.64814815,6.781481481,1.670803738,rust-lang/rust,5.592592593,1.081481481,0.925925926,5.081481481,4.496296296,355.6033296,357.2114695
366.2087542,6.292929293,15.84511785,5.215488215,1.691776642,rust-lang/rust,4.161616162,1,0.548821549,4.804713805,0.949494949,355.6033296,357.2114695
449.6811594,5.690821256,15.84541063,6.115942029,1.597679679,rust-lang/rust,2.115942029,5.632850242,0.144927536,2.8647343,0.560386473,355.6033296,357.2114695
230.2042254,6.176056338,11.04225352,4.746478873,1.709617349,rust-lang/rust,1.169014085,0.415492958,0.514084507,2.577464789,0.14084507,357.7446142,366.4906667
279.1902552,7.07424594,20.20881671,6.35962877,1.582057614,rust-lang/rust,3.294663573,0.691415313,0.786542923,3.832946636,1.542923434,357.7446142,366.4906667
567.7981366,6.704968944,22.34782609,8.677018634,1.696333941,rust-lang/rust,2.111801242,5.546583851,0.099378882,3.347826087,1.437888199,357.7446142,366.4906667
497.9343137,4.315686275,10.6745098,4.587254902,1.535119325,rust-lang/rust,1.684313725,1.093137255,0.160784314,4.86372549,0.447058824,357.7446142,366.4906667
328.7849462,7.66359447,27.50998464,9.046082949,1.693339364,rust-lang/rust,5.599078341,2.073732719,0.488479263,4.493087558,6.99078341,357.7446142,366.4906667
200.2914439,6.5,16.36096257,5.99197861,1.524951346,rust-lang/rust,1.152406417,0.922459893,0.435828877,3.195187166,0.737967914,363.9131701,440.597389
374.1430085,4.242584746,9.738347458,4.256355932,1.493879762,rust-lang/rust,1.146186441,1.154661017,0.154661017,4.633474576,0.186440678,363.9131701,440.597389
404.947479,6.983193277,23.5,7.766806723,1.702817836,rust-lang/rust,2.817226891,5.346638655,0.159663866,4.285714286,1.630252101,363.9131701,440.597389
327.5086342,7.073783359,24.92307692,8.759811617,1.640636474,rust-lang/rust,4.767660911,1.740973312,0.51177394,4.930926217,6.497645212,363.9131701,440.597389
216.3902798,6.606774669,17.45213549,6.17820324,1.550706224,rust-lang/rust,1.874815906,0.917525773,0.493372607,4.939617084,0.833578792,361.7138189,341.2085561
274.7366136,7.410998553,28.3357453,9.717800289,1.595977813,rust-lang/rust,5.225759768,1.952243126,0.573082489,5.379160637,7.493487699,361.7138189,341.2085561
356.9067961,6.766990291,22.35145631,7.541747573,1.653869985,rust-lang/rust,2.689320388,5.277669903,0.184466019,4.347572816,1.349514563,361.7138189,341.2085561
283.52508,4.179295624,10.24012807,4.075773746,1.443587318,rust-lang/rust,1.564567769,0.967982924,0.152614728,4.993596585,0.416221985,361.7138189,341.2085561
293.7777778,8.076388889,29.01388889,8.400462963,1.606877358,rust-lang/rust,2.224537037,5.891203704,0.611111111,5.282407407,3.384259259,353.3137044,278.611623
341.9979466,6.901437372,22.27926078,7.170431211,1.649953135,rust-lang/rust,4.281314168,4.039014374,0.459958932,6.041067762,1.991786448,353.3137044,278.611623
208.9363328,4.360780985,10.16298812,4.028013582,1.358726409,rust-lang/rust,1.077249576,0.893039049,0.117147708,5.32852292,0.356536503,353.3137044,278.611623
208.8339041,7.008561644,19.69863014,6.36130137,1.487037342,rust-lang/rust,1.789383562,0.989726027,0.40239726,5.229452055,1.34760274,353.3137044,278.611623
252.7064364,7.191522763,25.72684458,7.996860283,1.591331075,rust-lang/rust,4.441130298,1.594976452,0.635792779,5.681318681,7.072213501,353.3137044,278.611623
171.9671968,5.377733598,13.56560636,5.166500994,1.516694363,rust-lang/rust,1.433399602,1.161530815,0.269383698,5.646620278,0.628230616,342.116052,319.3307943
232.9138756,7.705741627,27.5015949,8.81738437,1.716734686,rust-lang/rust,4.215311005,3.249601276,0.773524721,5.373205742,5.031100478,342.116052,319.3307943
186.8322684,7.658945687,25.80191693,7.941693291,1.685575401,rust-lang/rust,4.099840256,2.879392971,0.656549521,5.290734824,4.674920128,328.2247116,195.3680343
149.9048735,5.256794752,12.92596064,5.138706654,1.494056397,rust-lang/rust,1.184629803,1.163074039,0.194001874,5.497656982,0.561387067,328.2247116,195.3680343
150.5315225,6.178739101,15.90945674,5.834004024,1.580373859,rust-lang/rust,1.694500335,1.176056338,0.266599598,5.413816231,1.68175721,313.5087627,163.5590667
176.0705347,7.597269625,25.25369738,8.149032992,1.732464136,rust-lang/rust,3.814562002,3.701934016,0.402730375,3.441410694,4.277588168,313.5087627,163.5590667
222.8113208,7.830188679,22.81132075,6.735849057,1.37938185,rust-lang/rust,0.754716981,2.386792453,0.122641509,3.367924528,0.811320755,298.9741311,156.3457653
116.7259101,6.972162741,18.4261242,6.614561028,1.515802781,rust-lang/rust,1.299785867,1.175588865,0.556745182,4.39614561,1.12633833,298.9741311,156.3457653
126.5742232,3.800920598,8.606444189,3.620253165,1.276272244,rust-lang/rust,0.714614499,0.723820483,0.026467204,4.708860759,0.287686997,298.9741311,156.3457653
184.2714617,8.517401392,29.94431555,8.939675174,1.669544808,rust-lang/rust,3.751740139,5.422273782,0.730858469,4.440835267,4.918793503,298.9741311,156.3457653
138.969697,9.113636364,20.17045455,8.518939394,1.425044462,rust-lang/rust,2.049242424,0.787878788,0.443181818,4.708333333,0.666666667,298.9741311,156.3457653
152.7597504,7.352574103,21.67862715,7.151326053,1.657053279,rust-lang/rust,4.335413417,1.366614665,0.288611544,5.365054602,4.494539782,298.9741311,156.3457653
95.09913793,5.681034483,10.73706897,4.556034483,1.436183592,rust-lang/rust,1.11637931,1.25862069,0.056034483,2.327586207,0.181034483,298.9741311,156.3457653
26.5412844,4.23853211,6.330275229,2.642201835,1.231706581,rust-lang/rust,1.440366972,0.908256881,0,0.256880734,0.495412844,298.9741311,156.3457653
206.368932,5.57038835,15.79854369,5.985436893,1.51378117,rust-lang/rust,1.138349515,5.825242718,0.07038835,3.160194175,0.466019417,298.9741311,156.3457653
136.642917,6.495389774,19.09052808,6.333612741,1.693874983,rust-lang/rust,2.845208159,1.966191674,0.32662755,5.303716122,2.339200894,286.9699867,136.3507853
97.26709062,5.59618442,11.36406995,4.718600954,1.654223627,rust-lang/rust,1.241653418,1.624801272,0.066772655,1.478537361,0.429252782,286.9699867,136.3507853
86.65765766,6.393822394,13.12870013,5.247104247,1.758089037,rust-lang/rust,1.359073359,2.274131274,0.084942085,1.277992278,0.585585586,273.6870959,130.7571293
106.2934376,6.320639238,17.03638218,5.824209453,1.679926947,rust-lang/rust,2.364841891,1.715402924,0.35600136,4.993539612,2.167290037,273.6870959,130.7571293
70.15333333,5.5875,10.235,4.539166667,1.707511528,rust-lang/rust,0.965,1.471666667,0.060833333,1.108333333,0.305,261.7029846,102.189887
93.52549801,6.99123506,18.68685259,6.239043825,1.724812251,rust-lang/rust,2.448207171,1.819123506,0.361752988,4.656573705,2.843824701,261.7029846,102.189887
51.05322129,4.892156863,10.90896359,4.016806723,1.41666207,rust-lang/rust,1.148459384,0.6232493,0.232492997,4.843137255,0.81512605,250.2477686,85.96576819
