,resolution_time,event_number,issue_length,participant_number,entropy,project_name,core_issue,normal_issue,core_assign,normal_assign,core_label,normal_label,core_subscribe,normal_subscribe,before_average_time,slice_average_time,slice_time,cluster_size
23,378.84705882352944,6.8352941176470585,9.058823529411764,4.4941176470588236,1.5198210168021584,flutter/flutter,1.1176470588235294,0.43529411764705883,0.11764705882352941,0,5.035294117647059,0.03529411764705882,0.16470588235294117,0,454.52164588132496,390.7923633641128,2020-05-01,85
24,364.31857318573185,5.639606396063961,11.205412054120542,5.5633456334563345,1.5596597503654412,flutter/flutter,1.6888068880688807,0.6666666666666666,0.2177121771217712,0,8.327183271832718,0.06150061500615006,0.964329643296433,0,454.52164588132496,390.7923633641128,2020-05-01,813
25,338.7318181818182,6.6045454545454545,12.354545454545455,5.595454545454546,1.5769083419577563,flutter/flutter,2.4045454545454548,0.3181818181818182,0.35454545454545455,0,6.245454545454545,0.045454545454545456,4.445454545454545,0,454.52164588132496,390.7923633641128,2020-05-01,220
26,365.5535117056856,8.070234113712374,16.86622073578595,6.209030100334449,1.8600883162218673,flutter/flutter,4.832775919732441,0.7525083612040134,0.5334448160535117,0,5.777591973244147,0.05351170568561873,4.842809364548495,0,454.52164588132496,390.7923633641128,2020-05-01,598
27,328.094262295082,6.938524590163935,10.549180327868852,4.131147540983607,1.9076355887121452,flutter/flutter,1.2131147540983607,0.3975409836065574,0.6516393442622951,0,4.040983606557377,0.012295081967213115,0.4672131147540984,0,454.52164588132496,390.7923633641128,2020-05-01,244
28,447.5987841945289,7.5592705167173255,14.756838905775076,6.814589665653496,1.7740525892814394,flutter/flutter,2.756838905775076,2.878419452887538,0.24316109422492402,0,7.0638297872340425,0.03343465045592705,1.094224924012158,0,454.52164588132496,390.7923633641128,2020-05-01,329
29,451.8484848484849,7.388888888888889,10.676767676767676,4.585858585858586,1.6576025143073279,flutter/flutter,1.3232323232323233,0.23232323232323232,0.3939393939393939,0,4.393939393939394,0.0,0.26262626262626265,0,454.52164588132496,390.7923633641128,2020-05-01,198
30,441.4794871794872,8.628205128205128,24.535897435897436,10.192307692307692,1.86051916513238,flutter/flutter,2.7974358974358973,7.725641025641026,0.2358974358974359,0,7.251282051282051,0.023076923076923078,3.187179487179487,0,454.52164588132496,390.7923633641128,2020-05-01,390
31,439.1592920353982,8.132743362831858,12.097345132743364,4.482300884955753,1.972301269102135,flutter/flutter,1.7300884955752212,0.22123893805309736,0.5973451327433629,0,3.814159292035398,0.03982300884955752,0.6991150442477876,0,439.1346107495782,415.4919332012454,2020-06-01,226
32,423.7993333333333,8.451333333333332,20.753333333333334,7.47,1.7393900586948274,flutter/flutter,3.3106666666666666,4.432666666666667,0.16466666666666666,0,8.567333333333334,0.06,2.735333333333333,0,439.1346107495782,415.4919332012454,2020-06-01,1500
33,394.5812431842966,5.833151581243184,11.099236641221374,5.324972737186478,1.5816185765629684,flutter/flutter,1.3838604143947655,0.8058887677208287,0.346782988004362,0,7.9541984732824424,0.0752453653217012,0.5343511450381679,0,439.1346107495782,415.4919332012454,2020-06-01,917
34,436.6771653543307,6.94488188976378,11.637795275590552,5.539370078740157,1.5986427960555838,flutter/flutter,1.952755905511811,2.4881889763779528,0.19291338582677164,0,6.24015748031496,0.051181102362204724,0.7716535433070866,0,439.1346107495782,415.4919332012454,2020-06-01,254
35,409.17767295597486,7.765723270440252,16.54245283018868,6.3742138364779874,1.865347490152348,flutter/flutter,4.8427672955974845,0.7562893081761006,0.5377358490566038,0,6.3742138364779874,0.0220125786163522,5.30503144654088,0,439.1346107495782,415.4919332012454,2020-06-01,636
36,406.2150170648464,7.982935153583618,13.433447098976108,4.860068259385666,1.90676476400027,flutter/flutter,1.3071672354948805,0.5119453924914675,0.8156996587030717,0,4.928327645051194,0.010238907849829351,0.8805460750853242,0,434.9848974116946,386.01914206642067,2020-07-01,293
37,362.5321489001692,5.872250423011844,12.343485617597294,5.390016920473773,1.4893799034855628,flutter/flutter,1.8519458544839256,1.4196277495769882,0.18612521150592218,0,9.032994923857869,0.06006768189509306,1.233502538071066,0,434.9848974116946,386.01914206642067,2020-07-01,1182
38,393.0262812089356,7.257555847568988,13.59395532194481,5.541392904073588,1.7723795636189812,flutter/flutter,3.5282522996057817,0.8370565045992115,0.4559789750328515,0,6.684625492772668,0.01576872536136662,2.5755584756898817,0,434.9848974116946,386.01914206642067,2020-07-01,761
39,394.7532826537664,8.397373876986869,20.664132688320663,7.31720801658604,1.7434663850267116,flutter/flutter,3.097442985487215,4.449205252246026,0.22183828610919143,0,8.744989633724948,0.05736005528680028,3.037318590186593,0,434.9848974116946,386.01914206642067,2020-07-01,1447
40,401.64301075268816,8.15268817204301,19.178494623655915,6.716129032258064,1.878892784301693,flutter/flutter,4.625806451612903,0.8989247311827957,0.6709677419354839,0,6.423655913978495,0.008602150537634409,6.821505376344086,0,434.9848974116946,386.01914206642067,2020-07-01,465
41,367.97872340425533,6.73404255319149,9.558510638297872,4.9787234042553195,1.7327688506099148,flutter/flutter,1.1170212765957446,0.776595744680851,0.23404255319148937,0,5.127659574468085,0.0,0.22340425531914893,0,434.9848974116946,386.01914206642067,2020-07-01,188
42,341.4742647058824,7.268382352941177,13.238970588235293,6.518382352941177,1.55851837765028,flutter/flutter,2.198529411764706,3.3308823529411766,0.23897058823529413,0,7.0,0.03676470588235294,1.0661764705882353,0,426.30656039239733,355.8070175438597,2020-08-01,272
43,360.1362007168459,6.781362007168458,11.734767025089607,5.405017921146953,1.8095054757047944,flutter/flutter,1.3870967741935485,0.5663082437275986,0.5878136200716846,0,6.161290322580645,0.02867383512544803,0.6379928315412187,0,426.30656039239733,355.8070175438597,2020-08-01,279
44,304.98902821316614,5.738244514106583,10.72884012539185,4.838557993730408,1.4298230283772724,flutter/flutter,1.6739811912225706,0.9498432601880877,0.36363636363636365,0,7.974921630094044,0.11598746081504702,0.7398119122257053,0,426.30656039239733,355.8070175438597,2020-08-01,638
45,382.38321995464855,8.736961451247165,21.625850340136054,7.235827664399093,1.8739122964265367,flutter/flutter,5.6643990929705215,1.3922902494331066,0.9138321995464853,0,6.419501133786848,0.06575963718820861,7.621315192743764,0,426.30656039239733,355.8070175438597,2020-08-01,441
46,373.38317757009344,7.285046728971962,12.245327102803738,5.156542056074766,1.7006419071916656,flutter/flutter,3.411214953271028,0.6285046728971962,0.5046728971962616,0,6.088785046728972,0.07710280373831775,2.602803738317757,0,426.30656039239733,355.8070175438597,2020-08-01,428
47,353.32758620689657,7.620689655172414,11.649425287356323,5.304597701149425,1.5441279145562488,flutter/flutter,1.764367816091954,0.47126436781609193,0.25862068965517243,0,6.64367816091954,0.0,0.8160919540229885,0,426.30656039239733,355.8070175438597,2020-08-01,174
48,360.43246311010216,8.185017026106697,19.727582292849036,6.704880817253121,1.594239845327555,flutter/flutter,3.2962542565266744,3.7230419977298523,0.08286038592508513,0,9.088535754824063,0.0771850170261067,3.0124858115777524,0,426.30656039239733,355.8070175438597,2020-08-01,881
49,419.1554404145078,8.284974093264248,26.917098445595855,10.077720207253886,1.7585525424637312,flutter/flutter,2.922279792746114,8.870466321243523,0.11917098445595854,0,6.626943005181347,0.02072538860103627,3.300518134715026,0,426.30656039239733,355.8070175438597,2020-08-01,193
50,311.625,6.714285714285714,10.859375,5.176339285714286,1.6701868578445889,flutter/flutter,2.4620535714285716,1.0915178571428572,0.34375,0,6.892857142857143,0.017857142857142856,0.9642857142857143,0,417.91393900111626,333.08559276980327,2020-09-01,448
51,350.1341463414634,7.9573170731707314,12.597560975609756,4.9939024390243905,1.725058828736857,flutter/flutter,1.0,1.2865853658536586,0.7134146341463414,0,4.2317073170731705,0.0,0.3170731707317073,0,417.91393900111626,333.08559276980327,2020-09-01,164
52,405.6996699669967,7.636963696369637,22.617161716171616,9.547854785478547,1.7181880809569343,flutter/flutter,1.9174917491749175,7.696369636963697,0.25742574257425743,0,6.221122112211221,0.132013201320132,2.495049504950495,0,417.91393900111626,333.08559276980327,2020-09-01,303
53,352.2681818181818,7.659090909090909,11.459090909090909,4.636363636363637,1.80984756595203,flutter/flutter,1.5636363636363637,0.39090909090909093,0.6909090909090909,0,4.872727272727273,0.00909090909090909,0.6363636363636364,0,417.91393900111626,333.08559276980327,2020-09-01,220
54,343.5531914893617,8.28191489361702,14.77127659574468,5.73936170212766,1.5044038675269926,flutter/flutter,3.5106382978723403,0.22340425531914893,0.8138297872340425,0,5.962765957446808,0.005319148936170213,4.776595744680851,0,417.91393900111626,333.08559276980327,2020-09-01,188
55,353.2258823529412,8.395294117647058,22.018823529411765,7.291764705882353,1.809329839152005,flutter/flutter,6.767058823529411,1.4517647058823528,0.851764705882353,0,6.534117647058824,0.023529411764705882,7.785882352941177,0,417.91393900111626,333.08559276980327,2020-09-01,425
56,338.515625,8.484375,16.453125,5.4375,1.8129259772736042,flutter/flutter,4.9375,0.09375,0.7421875,0,4.8359375,0.0390625,1.125,0,417.91393900111626,333.08559276980327,2020-09-01,128
57,291.6543062200957,6.148325358851674,11.976076555023923,5.425837320574162,1.5051552393716399,flutter/flutter,2.0322966507177034,1.0980861244019138,0.35167464114832536,0,8.179425837320574,0.050239234449760764,1.069377990430622,0,417.91393900111626,333.08559276980327,2020-09-01,836
58,336.9047619047619,8.540952380952382,19.746666666666666,6.883809523809524,1.669424495147861,flutter/flutter,3.3314285714285714,3.62,0.21619047619047618,0,8.874285714285714,0.047619047619047616,2.7523809523809524,0,417.91393900111626,333.08559276980327,2020-09-01,1050
59,337.55,9.475,25.3375,8.39375,1.865432062383479,flutter/flutter,4.775,4.46875,0.7125,0,7.10625,0.08125,7.1375,0,407.793613040307,291.27181767648693,2020-10-01,160
60,271.982924226254,6.113127001067236,11.43436499466382,5.245464247598719,1.4191319950728192,flutter/flutter,1.6072572038420492,1.0341515474919958,0.26360725720384204,0,8.175026680896478,0.048025613660619,1.248665955176094,0,407.793613040307,291.27181767648693,2020-10-01,937
61,299.27522935779814,8.444954128440367,18.573394495412845,6.529816513761468,1.8240677959052,flutter/flutter,5.341743119266055,0.5756880733944955,0.5321100917431193,0,6.25,0.006880733944954129,5.018348623853211,0,407.793613040307,291.27181767648693,2020-10-01,436
62,275.77777777777777,6.795061728395062,11.666666666666666,4.955555555555556,1.6375481602313209,flutter/flutter,2.775308641975309,1.2395061728395063,0.2,0,7.093827160493827,0.019753086419753086,1.6790123456790123,0,407.793613040307,291.27181767648693,2020-10-01,405
63,265.0693641618497,7.115606936416185,13.057803468208093,5.786127167630058,1.4831430922642115,flutter/flutter,2.867052023121387,0.10404624277456648,0.3583815028901734,0,5.7514450867052025,0.0,5.2601156069364166,0,407.793613040307,291.27181767648693,2020-10-01,173
64,283.92518440463647,8.449947312961012,20.31085353003161,6.642781875658588,1.6611666463364259,flutter/flutter,3.5163329820864067,3.625922023182297,0.09483667017913593,0,9.003161222339305,0.0916754478398314,2.59536354056902,0,407.793613040307,291.27181767648693,2020-10-01,949
65,334.3936170212766,8.382978723404255,12.670212765957446,5.24468085106383,1.61691717178039,flutter/flutter,0.6595744680851063,0.010638297872340425,0.7021276595744681,0,4.468085106382978,0.0,0.2127659574468085,0,407.793613040307,291.27181767648693,2020-10-01,94
66,318.6695278969957,7.944206008583691,11.781115879828326,4.381974248927039,1.8935709458868215,flutter/flutter,1.1716738197424892,0.26180257510729615,0.721030042918455,0,5.047210300429184,0.004291845493562232,0.22317596566523606,0,407.793613040307,291.27181767648693,2020-10-01,233
67,360.09952606635073,9.175355450236967,23.303317535545023,10.393364928909953,1.752092749575756,flutter/flutter,2.4928909952606637,5.867298578199052,0.3127962085308057,0,7.601895734597156,0.04265402843601896,2.758293838862559,0,407.793613040307,291.27181767648693,2020-10-01,211
68,288.51960784313724,7.446078431372549,12.686274509803921,5.220588235294118,1.8671361279053864,flutter/flutter,1.357843137254902,0.28921568627450983,0.5735294117647058,0,5.034313725490196,0.004901960784313725,0.4117647058823529,0,395.85983888873074,260.75899923410776,2020-11-01,204
69,234.50830564784053,6.128460686600222,10.382059800664452,4.629014396456257,1.4236673465774625,flutter/flutter,1.3754152823920265,0.8172757475083057,0.40863787375415284,0,7.568106312292358,0.02547065337763012,0.7619047619047619,0,395.85983888873074,260.75899923410776,2020-11-01,903
70,269.34711964549484,8.028064992614476,19.457902511078288,6.784342688330871,1.8108147369710956,flutter/flutter,6.497784342688331,0.6070901033973413,0.843426883308715,0,6.803545051698671,0.033973412112259974,6.2304283604135895,0,395.85983888873074,260.75899923410776,2020-11-01,677
71,269.9403239556692,8.231884057971014,20.839727195225915,6.73998294970162,1.6766109506108362,flutter/flutter,3.547314578005115,4.142369991474851,0.18073316283034954,0,9.405797101449275,0.0886615515771526,2.917306052855925,0,395.85983888873074,260.75899923410776,2020-11-01,1173
72,246.60416666666666,7.895833333333333,11.1625,4.7125,1.741003629645687,flutter/flutter,2.0708333333333333,0.2916666666666667,0.4791666666666667,0,5.079166666666667,0.0125,0.5166666666666667,0,395.85983888873074,260.75899923410776,2020-11-01,240
73,277.1360946745562,8.307692307692308,20.366863905325445,7.517751479289941,1.6542988178731235,flutter/flutter,3.636094674556213,2.405325443786982,0.3668639053254438,0,7.689349112426036,0.020710059171597635,5.887573964497041,0,395.85983888873074,260.75899923410776,2020-11-01,338
74,258.9764397905759,7.384816753926701,13.238219895287958,6.209424083769633,1.682839951787822,flutter/flutter,2.2198952879581153,2.926701570680628,0.2643979057591623,0,6.824607329842932,0.112565445026178,1.287958115183246,0,395.85983888873074,260.75899923410776,2020-11-01,382
75,271.42201834862385,9.229357798165138,21.738532110091743,7.715596330275229,1.584134242588708,flutter/flutter,3.6743119266055047,2.9403669724770642,0.7293577981651376,0,8.706422018348624,0.06880733944954129,5.371559633027523,0,382.30754456054086,249.27247111862496,2020-12-01,218
76,279.087786259542,7.622137404580153,17.919847328244273,8.725190839694656,1.7065506760887004,flutter/flutter,2.2061068702290076,5.9961832061068705,0.06870229007633588,0,6.236641221374046,0.04580152671755725,2.7557251908396947,0,382.30754456054086,249.27247111862496,2020-12-01,262
77,190.72571428571428,6.462857142857143,12.845714285714285,5.4,1.45445986987118,flutter/flutter,2.8857142857142857,0.3028571428571429,0.5085714285714286,0,6.337142857142857,0.04,4.137142857142857,0,382.30754456054086,249.27247111862496,2020-12-01,175
78,254.94007155635063,8.086762075134168,20.655635062611807,6.822003577817531,1.649277791580494,flutter/flutter,3.487477638640429,4.024150268336315,0.19946332737030412,0,9.872093023255815,0.06887298747763863,2.5617173524150267,0,382.30754456054086,249.27247111862496,2020-12-01,1118
79,266.4516129032258,7.424731182795699,11.940860215053764,4.817204301075269,1.7464568584996623,flutter/flutter,1.1827956989247312,0.13440860215053763,0.6612903225806451,0,4.989247311827957,0.010752688172043012,0.4731182795698925,0,382.30754456054086,249.27247111862496,2020-12-01,186
80,240.086859688196,8.657015590200446,21.233853006681514,7.3162583518930955,1.8493525200753902,flutter/flutter,6.8997772828507795,1.3919821826280623,0.7282850779510023,0,6.447661469933185,0.013363028953229399,6.6837416481069045,0,382.30754456054086,249.27247111862496,2020-12-01,449
81,237.78343949044586,6.191082802547771,9.955414012738853,4.630573248407643,1.5717008410972255,flutter/flutter,1.0828025477707006,0.17197452229299362,0.445859872611465,0,4.987261146496815,0.0,0.6496815286624203,0,382.30754456054086,249.27247111862496,2020-12-01,157
82,236.25094102885822,6.037641154328733,11.304893350062736,5.033877038895859,1.417568624693216,flutter/flutter,1.5257214554579674,0.9573400250941029,0.44416562107904645,0,8.181932245922209,0.012547051442910916,0.7791718946047679,0,382.30754456054086,249.27247111862496,2020-12-01,797
83,272.6951871657754,7.352941176470588,10.834224598930481,4.823529411764706,1.7922705005128108,flutter/flutter,2.6149732620320854,0.5187165775401069,0.5026737967914439,0,4.577540106951871,0.026737967914438502,0.32085561497326204,0,382.30754456054086,249.27247111862496,2020-12-01,187
84,210.18957771787962,7.92722371967655,17.849056603773583,6.165318957771788,1.509487596681945,flutter/flutter,3.1563342318059298,3.0889487870619945,0.18598382749326145,0,9.733153638814017,0.031446540880503145,2.0539083557951483,0,371.2236307721201,210.75664811379096,2021-01-01,1113
85,250.75824175824175,8.23076923076923,12.516483516483516,5.252747252747253,1.66851745857298,flutter/flutter,1.5054945054945055,0.38461538461538464,0.5824175824175825,0,4.571428571428571,0.03296703296703297,0.24175824175824176,0,371.2236307721201,210.75664811379096,2021-01-01,91
86,171.42360060514372,4.912254160363086,8.393343419062028,4.26928895612708,1.1971778822465944,flutter/flutter,0.9304084720121029,0.6505295007564297,0.18305597579425115,0,7.493192133131619,0.030257186081694403,0.39636913767019666,0,371.2236307721201,210.75664811379096,2021-01-01,661
87,219.30578512396696,8.165289256198347,20.677685950413224,7.632231404958677,1.5714053803723462,flutter/flutter,4.144628099173554,3.3512396694214877,0.25206611570247933,0,8.851239669421487,0.1322314049586777,5.090909090909091,0,371.2236307721201,210.75664811379096,2021-01-01,242
88,228.93333333333334,6.369230769230769,10.184615384615384,4.558974358974359,1.652214603858679,flutter/flutter,1.0717948717948718,0.3435897435897436,0.30256410256410254,0,5.78974358974359,0.0,0.41025641025641024,0,371.2236307721201,210.75664811379096,2021-01-01,195
89,221.01565995525726,8.058165548098435,16.736017897091724,6.302013422818792,1.7777263081832353,flutter/flutter,5.008948545861298,0.6532438478747203,0.6085011185682326,0,6.762863534675615,0.0,3.6331096196868007,0,371.2236307721201,210.75664811379096,2021-01-01,447
90,212.92592592592592,7.37962962962963,16.37962962962963,6.796296296296297,1.5612624987382215,flutter/flutter,4.546296296296297,0.19444444444444445,0.5648148148148148,0,5.981481481481482,0.027777777777777776,6.981481481481482,0,371.2236307721201,210.75664811379096,2021-01-01,216
91,256.5650557620818,7.869888475836431,22.66171003717472,8.446096654275093,1.7599186563873415,flutter/flutter,3.193308550185874,6.241635687732342,0.26765799256505574,0,8.066914498141264,0.11895910780669144,5.4200743494423795,0,371.2236307721201,210.75664811379096,2021-01-01,269
92,169.32876712328766,5.956796628029505,11.726027397260275,5.397260273972603,1.5505593332776584,flutter/flutter,1.6533192834562698,1.3003161222339306,0.32982086406743943,0,7.657534246575342,0.012644889357218124,1.291886195995785,0,359.9005040256595,193.01108033240996,2021-02-01,949
93,198.48152295632698,8.04367301231803,15.74468085106383,5.648376259798432,1.9606880563410023,flutter/flutter,4.042553191489362,0.49384098544232924,0.6942889137737962,0,5.921612541993281,0.02127659574468085,3.0481522956326987,0,359.9005040256595,193.01108033240996,2021-02-01,893
94,202.95984162895928,7.997171945701357,18.869343891402714,6.72341628959276,1.6734527029707964,flutter/flutter,3.244343891402715,3.739819004524887,0.20361990950226244,0,8.821266968325792,0.04072398190045249,2.578054298642534,0,359.9005040256595,193.01108033240996,2021-02-01,1768
95,170.52450090744102,6.306715063520871,12.795825771324864,5.253176043557168,1.4979468108895686,flutter/flutter,1.9301270417422867,1.3738656987295825,0.3039927404718693,0,8.897459165154265,0.029945553539019964,1.5825771324863884,0,347.7148520458729,175.63543624161073,2021-03-01,1102
96,185.6150442477876,7.150442477876106,10.665929203539823,4.745575221238938,1.9080066217393434,flutter/flutter,1.3407079646017699,0.22787610619469026,0.8716814159292036,0,5.482300884955753,0.048672566371681415,0.5707964601769911,0,347.7148520458729,175.63543624161073,2021-03-01,452
97,177.36489151873766,8.120973044049967,18.020381328073636,6.113740959894806,1.6143262068769366,flutter/flutter,2.861932938856016,3.339250493096647,0.11834319526627218,0,7.97896120973044,0.042077580539119,2.4339250493096647,0,347.7148520458729,175.63543624161073,2021-03-01,1521
98,173.31384615384616,8.416923076923077,18.306153846153848,6.321538461538461,1.9592506172165884,flutter/flutter,5.067692307692307,1.2015384615384614,0.44153846153846155,0,6.624615384615384,0.09538461538461539,4.986153846153846,0,347.7148520458729,175.63543624161073,2021-03-01,650
99,144.0088028169014,7.746478873239437,18.743838028169016,5.53080985915493,1.5887129351322584,flutter/flutter,3.091549295774648,3.109595070422535,0.17825704225352113,0,8.892605633802816,0.03961267605633803,2.2389964788732395,0,335.65835308279725,141.36414670658684,2021-04-01,2272
100,133.3239060832444,6.477054429028815,14.077908217716116,5.229989327641409,1.4656865244838313,flutter/flutter,2.1408751334044824,1.5005336179295625,0.2545357524012807,0,9.6974386339381,0.04215581643543223,1.5298826040554963,0,335.65835308279725,141.36414670658684,2021-04-01,1874
101,148.25531914893617,6.24468085106383,9.634751773049645,4.156028368794326,1.6682174698847911,flutter/flutter,1.1205673758865249,0.16666666666666666,0.6524822695035462,0,5.351063829787234,0.0035460992907801418,0.3829787234042553,0,335.65835308279725,141.36414670658684,2021-04-01,282
102,133.07100591715977,8.005917159763314,12.08284023668639,4.597633136094674,1.8564126914196837,flutter/flutter,3.502958579881657,0.15384615384615385,0.7692307692307693,0,4.337278106508876,0.07100591715976332,0.8284023668639053,0,335.65835308279725,141.36414670658684,2021-04-01,169
103,152.76572958500668,7.437751004016064,18.140562248995984,6.112449799196787,1.8283968030420656,flutter/flutter,5.43908969210174,0.892904953145917,0.6024096385542169,0,7.030789825970549,0.041499330655957165,5.56760374832664,0,335.65835308279725,141.36414670658684,2021-04-01,747
104,126.69174917491749,6.248184818481848,13.744554455445545,5.107590759075908,1.4415588693526824,flutter/flutter,2.023762376237624,1.815841584158416,0.21782178217821782,0,9.725412541254125,0.04092409240924092,1.4521452145214522,0,317.91252777303026,122.17053867755935,2021-05-01,1515
105,111.64084507042253,7.341549295774648,17.253521126760564,6.433098591549296,1.7477136216500222,flutter/flutter,4.897887323943662,0.8345070422535211,0.5492957746478874,0,5.908450704225352,0.1619718309859155,6.26056338028169,0,317.91252777303026,122.17053867755935,2021-05-01,284
